pos	X
59.5	6.82124e-13
59.505	4.54751e-13
59.51	6.82124e-13
59.515	6.82124e-13
59.52	4.54751e-13
59.525	4.54751e-13
59.53	6.82124e-13
59.535	4.54751e-13
59.54	4.54751e-13
59.545	6.82124e-13
59.55	4.54751e-13
59.555	4.54751e-13
59.56	1.13688e-12
59.565	1.13688e-12
59.57	9.09502e-13
59.575	6.82124e-13
59.58	9.09502e-13
59.585	9.09502e-13
59.59	6.82124e-13
59.595	4.54751e-13
59.6	4.54751e-13
59.605	6.82124e-13
59.61	4.54751e-13
59.615	4.54751e-13
59.62	9.09502e-13
59.625	9.09502e-13
59.63	4.54751e-13
59.635	1.13688e-12
59.64	1.13688e-12
59.645	9.09502e-13
59.65	9.09502e-13
59.655	9.09502e-13
59.66	9.09502e-13
59.665	9.09502e-13
59.67	9.09502e-13
59.675	4.54751e-13
59.68	9.09502e-13
59.685	9.09502e-13
59.69	6.82124e-13
59.695	1.13688e-12
59.7	9.09502e-13
59.705	9.09502e-13
59.71	1.13688e-12
59.715	9.09502e-13
59.72	4.54751e-13
59.725	4.54751e-13
59.73	9.09502e-13
59.735	6.82124e-13
59.74	1.13688e-12
59.745	9.09502e-13
59.75	1.13688e-12
59.755	9.09502e-13
59.76	9.09502e-13
59.765	1.13688e-12
59.77	1.13688e-12
59.775	1.13688e-12
59.78	1.36425e-12
59.785	1.59162e-12
59.79	1.36425e-12
59.795	1.36425e-12
59.8	1.13688e-12
59.805	1.13688e-12
59.81	1.13688e-12
59.815	9.09502e-13
59.82	1.13688e-12
59.825	1.13688e-12
59.83	1.13688e-12
59.835	1.59162e-12
59.84	9.09502e-13
59.845	6.82124e-13
59.85	6.82124e-13
59.855	9.09502e-13
59.86	6.82124e-13
59.865	1.13688e-12
59.87	1.13688e-12
59.875	6.82124e-13
59.88	9.09502e-13
59.885	6.82124e-13
59.89	4.54751e-13
59.895	4.54751e-13
59.9	4.54751e-13
59.905	4.54751e-13
59.91	4.54751e-13
59.915	2.27375e-13
59.92	0.0
59.925	4.54751e-13
59.93	2.27375e-13
59.935	4.54751e-13
59.94	6.82124e-13
59.945	4.54751e-13
59.95	4.54751e-13
59.955	4.54751e-13
59.96	4.54751e-13
59.965	4.54751e-13
59.97	4.54751e-13
59.975	4.54751e-13
59.98	4.54751e-13
59.985	0.0
59.99	4.54751e-13
59.995	9.09502e-13
60.0	6.82124e-13
60.005	2.27375e-13
60.01	-2.27375e-13
60.015	0.0
60.02	2.27375e-13
60.025	2.27375e-13
60.03	2.27375e-13
60.035	2.27375e-13
60.04	0.0
60.045	0.0
60.05	4.54751e-13
60.055	-2.27375e-13
60.06	0.0
60.065	0.0
60.07	0.0
60.075	-2.27375e-13
60.08	0.0
60.085	0.0
60.09	2.27375e-13
60.095	0.0
60.1	0.0
60.105	-4.54751e-13
60.11	-9.09502e-13
60.115	-6.82124e-13
60.12	-9.09502e-13
60.125	-9.09502e-13
60.13	-9.09502e-13
60.135	-9.09502e-13
60.14	-6.82124e-13
60.145	-1.36425e-12
60.15	-1.36425e-12
60.155	-1.36425e-12
60.16	-1.13688e-12
60.165	-1.36425e-12
60.17	-1.819e-12
60.175	-1.59162e-12
60.18	-1.36425e-12
60.185	-1.36425e-12
60.19	-1.36425e-12
60.195	-6.82124e-13
60.2	-6.82124e-13
60.205	-2.27375e-13
60.21	2.27375e-13
60.215	9.09502e-13
60.22	1.36425e-12
60.225	1.59162e-12
60.23	2.27375e-12
60.235	2.95587e-12
60.24	4.09275e-12
60.245	4.77487e-12
60.25	5.457e-12
60.255	5.91174e-12
60.26	6.13912e-12
60.265	6.13912e-12
60.27	6.82124e-12
60.275	6.82124e-12
60.28	6.36649e-12
60.285	6.13912e-12
60.29	5.91174e-12
60.295	5.22962e-12
60.3	4.77487e-12
60.305	3.86538e-12
60.31	3.18325e-12
60.315	2.7285e-12
60.32	1.819e-12
60.325	1.13688e-12
60.33	4.54751e-13
60.335	-4.54751e-13
60.34	-9.09502e-13
60.345	-1.59162e-12
60.35	-2.04638e-12
60.355	-2.50112e-12
60.36	-2.50112e-12
60.365	-2.50112e-12
60.37	-2.95587e-12
60.375	-3.18325e-12
60.38	-2.50112e-12
60.385	-2.50112e-12
60.39	-2.7285e-12
60.395	-3.18325e-12
60.4	-2.27375e-12
60.405	-2.04638e-12
60.41	-1.819e-12
60.415	-1.36425e-12
60.42	-6.82124e-13
60.425	-2.27375e-13
60.43	0.0
60.435	2.27375e-13
60.44	4.54751e-13
60.445	1.13688e-12
60.45	1.13688e-12
60.455	1.36425e-12
60.46	1.13688e-12
60.465	1.36425e-12
60.47	1.59162e-12
60.475	1.819e-12
60.48	1.819e-12
60.485	2.04638e-12
60.49	2.04638e-12
60.495	2.27375e-12
60.5	2.27375e-12
60.505	1.819e-12
60.51	1.59162e-12
60.515	1.819e-12
60.52	1.819e-12
60.525	1.819e-12
60.53	1.59162e-12
60.535	1.36425e-12
60.54	9.09502e-13
60.545	1.13688e-12
60.55	9.09502e-13
60.555	4.54751e-13
60.56	4.54751e-13
60.565	4.54751e-13
60.57	4.54751e-13
60.575	4.54751e-13
60.58	0.0
60.585	4.54751e-13
60.59	4.54751e-13
60.595	0.0
60.6	-6.82124e-13
60.605	0.0
60.61	4.54751e-13
60.615	4.54751e-13
60.62	4.54751e-13
60.625	4.54751e-13
60.63	0.0
60.635	0.0
60.64	0.0
60.645	0.0
60.65	0.0
60.655	4.54751e-13
60.66	4.54751e-13
60.665	4.54751e-13
60.67	6.82124e-13
60.675	6.82124e-13
60.68	2.27375e-13
60.685	0.0
60.69	4.54751e-13
60.695	9.09502e-13
60.7	4.54751e-13
60.705	4.54751e-13
60.71	6.82124e-13
60.715	4.54751e-13
60.72	4.54751e-13
60.725	2.27375e-13
60.73	0.0
60.735	2.27375e-13
60.74	4.54751e-13
60.745	4.54751e-13
60.75	2.27375e-13
60.755	2.27375e-13
60.76	4.54751e-13
60.765	9.09502e-13
60.77	9.09502e-13
60.775	9.09502e-13
60.78	6.82124e-13
60.785	4.54751e-13
60.79	4.54751e-13
60.795	4.54751e-13
60.8	4.54751e-13
60.805	9.09502e-13
60.81	9.09502e-13
60.815	9.09502e-13
60.82	4.54751e-13
60.825	4.54751e-13
60.83	4.54751e-13
60.835	6.82124e-13
60.84	6.82124e-13
60.845	6.82124e-13
60.85	1.13688e-12
60.855	1.13688e-12
60.86	9.09502e-13
60.865	9.09502e-13
60.87	4.54751e-13
60.875	2.27375e-13
60.88	2.27375e-13
60.885	4.54751e-13
60.89	4.54751e-13
60.895	4.54751e-13
60.9	4.54751e-13
60.905	4.54751e-13
60.91	4.54751e-13
60.915	6.82124e-13
60.92	1.13688e-12
60.925	6.82124e-13
60.93	6.82124e-13
60.935	9.09502e-13
60.94	4.54751e-13
60.945	4.54751e-13
60.95	0.0
60.955	2.27375e-13
60.96	2.27375e-13
60.965	4.54751e-13
60.97	6.82124e-13
60.975	9.09502e-13
60.98	6.82124e-13
60.985	1.13688e-12
60.99	9.09502e-13
60.995	6.82124e-13
61.0	4.54751e-13
61.005	4.54751e-13
61.01	9.09502e-13
61.015	4.54751e-13
61.02	4.54751e-13
61.025	4.54751e-13
61.03	6.82124e-13
61.035	4.54751e-13
61.04	4.54751e-13
61.045	4.54751e-13
61.05	4.54751e-13
61.055	4.54751e-13
61.06	2.27375e-13
61.065	4.54751e-13
61.07	0.0
61.075	4.54751e-13
61.08	4.54751e-13
61.085	4.54751e-13
61.09	9.09502e-13
61.095	0.0
61.1	0.0
61.105	4.54751e-13
61.11	4.54751e-13
61.115	4.54751e-13
61.12	2.27375e-13
61.125	4.54751e-13
61.13	2.27375e-13
61.135	4.54751e-13
61.14	4.54751e-13
61.145	4.54751e-13
61.15	4.54751e-13
61.155	4.54751e-13
61.16	2.27375e-13
61.165	2.27375e-13
61.17	4.54751e-13
61.175	4.54751e-13
61.18	4.54751e-13
61.185	6.82124e-13
61.19	4.54751e-13
61.195	4.54751e-13
61.2	6.82124e-13
61.205	6.82124e-13
61.21	6.82124e-13
61.215	6.82124e-13
61.22	4.54751e-13
61.225	4.54751e-13
61.23	4.54751e-13
61.235	4.54751e-13
61.24	4.54751e-13
61.245	4.54751e-13
61.25	2.27375e-13
61.255	4.54751e-13
61.26	4.54751e-13
61.265	4.54751e-13
61.27	6.82124e-13
61.275	6.82124e-13
61.28	6.82124e-13
61.285	6.82124e-13
61.29	9.09502e-13
61.295	1.13688e-12
61.3	1.13688e-12
61.305	1.13688e-12
61.31	1.36425e-12
61.315	1.13688e-12
61.32	1.13688e-12
61.325	9.09502e-13
61.33	6.82124e-13
61.335	4.54751e-13
61.34	1.13688e-12
61.345	1.13688e-12
61.35	9.09502e-13
61.355	6.82124e-13
61.36	4.54751e-13
61.365	2.27375e-13
61.37	2.27375e-13
61.375	2.27375e-13
61.38	2.27375e-13
61.385	-2.27375e-13
61.39	0.0
61.395	-6.82124e-13
61.4	-9.09502e-13
61.405	-1.13688e-12
61.41	-1.59162e-12
61.415	-1.59162e-12
61.42	-1.59162e-12
61.425	-2.04638e-12
61.43	-2.27375e-12
61.435	-2.04638e-12
61.44	-2.27375e-12
61.445	-1.59162e-12
61.45	-1.59162e-12
61.455	-1.59162e-12
61.46	-1.36425e-12
61.465	-1.36425e-12
61.47	-9.09502e-13
61.475	-4.54751e-13
61.48	0.0
61.485	4.54751e-13
61.49	4.54751e-13
61.495	9.09502e-13
61.5	1.13688e-12
61.505	1.13688e-12
61.51	1.819e-12
61.515	2.04638e-12
61.52	2.27375e-12
61.525	2.27375e-12
61.53	1.819e-12
61.535	2.27375e-12
61.54	2.27375e-12
61.545	2.27375e-12
61.55	2.04638e-12
61.555	2.04638e-12
61.56	1.819e-12
61.565	1.819e-12
61.57	1.819e-12
61.575	1.819e-12
61.58	1.59162e-12
61.585	1.36425e-12
61.59	1.13688e-12
61.595	6.82124e-13
61.6	1.13688e-12
61.605	9.09502e-13
61.61	4.54751e-13
61.615	0.0
61.62	4.54751e-13
61.625	2.27375e-13
61.63	0.0
61.635	-2.27375e-13
61.64	0.0
61.645	0.0
61.65	6.82124e-13
61.655	4.54751e-13
61.66	4.54751e-13
61.665	0.0
61.67	2.27375e-13
61.675	4.54751e-13
61.68	4.54751e-13
61.685	4.54751e-13
61.69	6.82124e-13
61.695	6.82124e-13
61.7	4.54751e-13
61.705	4.54751e-13
61.71	4.54751e-13
61.715	9.09502e-13
61.72	9.09502e-13
61.725	6.82124e-13
61.73	4.54751e-13
61.735	4.54751e-13
61.74	2.27375e-13
61.745	4.54751e-13
61.75	4.54751e-13
61.755	2.27375e-13
61.76	4.54751e-13
61.765	6.82124e-13
61.77	6.82124e-13
61.775	6.82124e-13
61.78	4.54751e-13
61.785	6.82124e-13
61.79	1.13688e-12
61.795	9.09502e-13
61.8	6.82124e-13
61.805	9.09502e-13
61.81	6.82124e-13
61.815	4.54751e-13
61.82	1.13688e-12
61.825	9.09502e-13
61.83	4.54751e-13
61.835	4.54751e-13
61.84	6.82124e-13
61.845	1.13688e-12
61.85	1.13688e-12
61.855	6.82124e-13
61.86	4.54751e-13
61.865	4.54751e-13
61.87	4.54751e-13
61.875	4.54751e-13
61.88	6.82124e-13
61.885	9.09502e-13
61.89	6.82124e-13
61.895	1.13688e-12
61.9	4.54751e-13
61.905	4.54751e-13
61.91	9.09502e-13
61.915	1.13688e-12
61.92	1.13688e-12
61.925	9.09502e-13
61.93	1.13688e-12
61.935	9.09502e-13
61.94	1.13688e-12
61.945	1.13688e-12
61.95	9.09502e-13
61.955	9.09502e-13
61.96	6.82124e-13
61.965	6.82124e-13
61.97	9.09502e-13
61.975	6.82124e-13
61.98	6.82124e-13
61.985	4.54751e-13
61.99	9.09502e-13
61.995	1.13688e-12
62.0	6.82124e-13
62.005	6.82124e-13
62.01	6.82124e-13
62.015	4.54751e-13
62.02	1.13688e-12
62.025	9.09502e-13
62.03	4.54751e-13
62.035	4.54751e-13
62.04	4.54751e-13
62.045	6.82124e-13
62.05	4.54751e-13
62.055	6.82124e-13
62.06	9.09502e-13
62.065	9.09502e-13
62.07	6.82124e-13
62.075	2.27375e-13
62.08	1.13688e-12
62.085	6.82124e-13
62.09	4.54751e-13
62.095	9.09502e-13
62.1	4.54751e-13
62.105	4.54751e-13
62.11	4.54751e-13
62.115	4.54751e-13
62.12	4.54751e-13
62.125	4.54751e-13
62.13	4.54751e-13
62.135	4.54751e-13
62.14	4.54751e-13
62.145	4.54751e-13
62.15	2.27375e-13
62.155	2.27375e-13
62.16	4.54751e-13
62.165	6.82124e-13
62.17	4.54751e-13
62.175	2.27375e-13
62.18	2.27375e-13
62.185	4.54751e-13
62.19	6.82124e-13
62.195	4.54751e-13
62.2	4.54751e-13
62.205	4.54751e-13
62.21	4.54751e-13
62.215	2.27375e-13
62.22	2.27375e-13
62.225	0.0
62.23	4.54751e-13
62.235	6.82124e-13
62.24	4.54751e-13
62.245	4.54751e-13
62.25	4.54751e-13
62.255	4.54751e-13
62.26	4.54751e-13
62.265	4.54751e-13
62.27	2.27375e-13
62.275	4.54751e-13
62.28	0.0
62.285	4.54751e-13
62.29	9.09502e-13
62.295	1.13688e-12
62.3	1.36425e-12
62.305	4.54751e-13
62.31	4.54751e-13
62.315	1.13688e-12
62.32	9.09502e-13
62.325	4.54751e-13
62.33	9.09502e-13
62.335	4.54751e-13
62.34	4.54751e-13
62.345	4.54751e-13
62.35	4.54751e-13
62.355	6.82124e-13
62.36	4.54751e-13
62.365	2.27375e-13
62.37	6.82124e-13
62.375	4.54751e-13
62.38	4.54751e-13
62.385	2.27375e-13
62.39	0.0
62.395	2.27375e-13
62.4	4.54751e-13
62.405	4.54751e-13
62.41	0.0
62.415	0.0
62.42	0.0
62.425	0.0
62.43	2.27375e-13
62.435	4.54751e-13
62.44	4.54751e-13
62.445	0.0
62.45	0.0
62.455	6.82124e-13
62.46	4.54751e-13
62.465	2.27375e-13
62.47	0.0
62.475	4.54751e-13
62.48	0.0
62.485	4.54751e-13
62.49	2.27375e-13
62.495	4.54751e-13
62.5	0.0
